Election Year,Election Round,Place (ZZ = Exterior),Municipality Code,Municipality Name,Office,Party Number,Party Initials,Party Name,Number of Votes
2014,1,ZZ,30155,MONTREAL,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2014,1,ZZ,30236,OIZUMI-JAPA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,44
2014,1,ZZ,29505,CARACAS,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2014,1,ZZ,29319,ARTIGAS,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,2
2014,1,ZZ,30635,TORONTO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,7
2014,1,ZZ,29475,CAIENA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,5
2014,1,ZZ,29696,FRANKFURT,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,8
2014,1,ZZ,30520,SÃO SALVADOR,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,2
2014,1,ZZ,29742,HAMAMATSU,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,33
2014,1,ZZ,29378,BELGRADO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,2
2014,1,ZZ,29459,BUDAPESTE,Presidente,43,PV,Partido Verde,2
2014,1,ZZ,30180,MUNIQUE,Presidente,43,PV,Partido Verde,69
2014,1,ZZ,29408,BOGOTÁ,Presidente,43,PV,Partido Verde,7
2014,1,ZZ,30503,SÃO FRANCISCO,Presidente,43,PV,Partido Verde,44
2014,1,ZZ,39160,LIUBLIANA,Presidente,43,PV,Partido Verde,1
2014,1,ZZ,29572,COCHABAMBA,Presidente,43,PV,Partido Verde,3
2014,1,ZZ,29904,LA PAZ,Presidente,43,PV,Partido Verde,1
2014,1,ZZ,30309,PEDRO JUAN CABALLERO,Presidente,43,PV,Partido Verde,1
2014,1,ZZ,30589,TAKAOKA-JAPA,Presidente,43,PV,Partido Verde,2
2014,1,ZZ,29351,BARCELONA,Presidente,43,PV,Partido Verde,44
2014,1,ZZ,30317,PEQUIM,Presidente,43,PV,Partido Verde,2
2014,1,ZZ,30783,WASHINGTON,Presidente,43,PV,Partido Verde,42
2014,1,ZZ,29602,CÓRDOBA,Presidente,43,PV,Partido Verde,2
2014,1,ZZ,29688,ESTOCOLMO,Presidente,43,PV,Partido Verde,16
2014,1,ZZ,30473,SANTA CRUZ DE LA SIERRA,Presidente,43,PV,Partido Verde,4
2014,1,ZZ,29599,COPENHAGUE,Presidente,43,PV,Partido Verde,16
2014,1,ZZ,30139,MITSUKAIDO-JAPA,Presidente,43,PV,Partido Verde,10
2014,1,ZZ,29793,HONG KONG,Presidente,43,PV,Partido Verde,3
2014,1,ZZ,30228,NOVA YORK,Presidente,43,PV,Partido Verde,94
2014,1,ZZ,30414,RAMALLAH,Presidente,43,PV,Partido Verde,4
2014,1,ZZ,29742,HAMAMATSU,Presidente,43,PV,Partido Verde,31
2014,1,ZZ,30554,SUZUKA-JAPA,Presidente,43,PV,Partido Verde,19
2014,1,ZZ,29980,LOS ANGELES,Presidente,43,PV,Partido Verde,26
2014,1,ZZ,29556,CIUDAD DEL ESTE,Presidente,43,PV,Partido Verde,4
2014,1,ZZ,29505,CARACAS,Presidente,43,PV,Partido Verde,1
2014,1,ZZ,29840,JACARTA,Presidente,43,PV,Partido Verde,1
2014,1,ZZ,29947,LIMA,Presidente,43,PV,Partido Verde,7
2014,1,ZZ,29513,CHICAGO,Presidente,43,PV,Partido Verde,12
2014,1,ZZ,30244,OSLO,Presidente,43,PV,Partido Verde,7
2014,1,ZZ,39080,ATLANTA,Presidente,43,PV,Partido Verde,11
2014,1,ZZ,30163,MOSCOU,Presidente,43,PV,Partido Verde,2
2014,1,ZZ,29416,BOSTON,Presidente,43,PV,Partido Verde,60
2014,1,ZZ,30481,SANTIAGO,Presidente,43,PV,Partido Verde,13
2014,1,ZZ,30155,MONTREAL,Presidente,43,PV,Partido Verde,82
2014,1,ZZ,30341,PORTO,Presidente,43,PV,Partido Verde,37
2014,1,ZZ,30252,OTTAWA,Presidente,43,PV,Partido Verde,14
2014,1,ZZ,29327,ASSUNÇÃO,Presidente,43,PV,Partido Verde,12
2014,1,ZZ,29386,BERLIM,Presidente,43,PV,Partido Verde,49
2014,1,ZZ,30708,TUNIS,Presidente,43,PV,Partido Verde,2
2014,1,ZZ,30198,NAGÓIA,Presidente,43,PV,Partido Verde,100
2014,1,ZZ,30350,PRAGA,Presidente,43,PV,Partido Verde,5
2014,1,ZZ,29700,GENEBRA,Presidente,43,PV,Partido Verde,31
2014,1,ZZ,30570,TAIPÉ,Presidente,43,PV,Partido Verde,1
2014,1,ZZ,30112,MIAMI,Presidente,43,PV,Partido Verde,46
2014,1,ZZ,30287,PARIS,Presidente,43,PV,Partido Verde,76
2014,1,ZZ,30511,SÃO JOSÉ,Presidente,43,PV,Partido Verde,2
2014,1,ZZ,30090,MAPUTO,Presidente,43,PV,Partido Verde,7
2014,1,ZZ,29483,CAIRO,Presidente,43,PV,Partido Verde,1
2014,1,ZZ,30066,MADRI,Presidente,43,PV,Partido Verde,34
2014,1,ZZ,30562,SYDNEY,Presidente,43,PV,Partido Verde,28
2014,1,ZZ,39004,MENDOZA,Presidente,43,PV,Partido Verde,3
2014,1,ZZ,30490,SÃO DOMINGOS,Presidente,43,PV,Partido Verde,2
2014,1,ZZ,30449,ROMA,Presidente,43,PV,Partido Verde,28
2014,1,ZZ,29432,BRUXELAS,Presidente,43,PV,Partido Verde,44
2014,1,ZZ,30597,TEERÃ,Presidente,43,PV,Partido Verde,1
2014,1,ZZ,30767,VIENA,Presidente,43,PV,Partido Verde,40
2014,1,ZZ,29971,LONDRES,Presidente,43,PV,Partido Verde,157
2014,1,ZZ,39063,VANCOUVER,Presidente,43,PV,Partido Verde,19
2014,1,ZZ,30961,FARO,Presidente,43,PV,Partido Verde,2
2014,1,ZZ,29467,BUENOS AIRES,Presidente,43,PV,Partido Verde,35
2014,1,ZZ,29998,LUANDA,Presidente,43,PV,Partido Verde,1
2014,1,ZZ,30147,MONTEVIDÉU,Presidente,43,PV,Partido Verde,17
2014,1,ZZ,29475,CAIENA,Presidente,43,PV,Partido Verde,7
2014,1,ZZ,30376,PRETÓRIA,Presidente,43,PV,Partido Verde,2
2014,1,ZZ,30740,VARSÓVIA,Presidente,43,PV,Partido Verde,1
2014,1,ZZ,29335,ATENAS,Presidente,43,PV,Partido Verde,4
2014,1,ZZ,29807,HOUSTON,Presidente,43,PV,Partido Verde,31
2014,1,ZZ,30392,QUITO,Presidente,43,PV,Partido Verde,4
2014,1,ZZ,30724,UEDA-JAPA,Presidente,43,PV,Partido Verde,4
2014,1,ZZ,29289,AMÃ,Presidente,43,PV,Partido Verde,3
2014,1,ZZ,30619,TEL AVIV,Presidente,43,PV,Partido Verde,3
2014,1,ZZ,39020,ZAGREB,Presidente,43,PV,Partido Verde,1
2014,1,ZZ,30520,SÃO SALVADOR,Presidente,43,PV,Partido Verde,2
2014,1,ZZ,30635,TORONTO,Presidente,43,PV,Partido Verde,65
2014,1,ZZ,30236,OIZUMI-JAPA,Presidente,43,PV,Partido Verde,43
2014,1,ZZ,30406,RABAT,Presidente,43,PV,Partido Verde,2
2014,1,ZZ,29696,FRANKFURT,Presidente,43,PV,Partido Verde,52
2014,1,ZZ,30104,MEXICO,Presidente,43,PV,Partido Verde,12
2014,1,ZZ,30627,TÓQUIO,Presidente,43,PV,Partido Verde,69
2014,1,ZZ,30848,XANGAI,Presidente,43,PV,Partido Verde,2
2014,1,ZZ,30457,AMSTERDÃ,Presidente,43,PV,Partido Verde,53
2014,1,ZZ,30120,MILÃO,Presidente,43,PV,Partido Verde,66
2014,1,ZZ,30600,TEGUCIGALPA,Presidente,43,PV,Partido Verde,2
2014,1,ZZ,30210,NOVA DELHI,Presidente,43,PV,Partido Verde,1
2014,1,ZZ,30805,WELLINGTON,Presidente,43,PV,Partido Verde,2
2014,1,ZZ,29378,BELGRADO,Presidente,43,PV,Partido Verde,1
2014,1,ZZ,30279,PARAMARIBO,Presidente,43,PV,Partido Verde,3
2014,1,ZZ,29955,LISBOA,Presidente,43,PV,Partido Verde,57
2014,1,ZZ,29785,HELSINQUE,Presidente,43,PV,Partido Verde,15
2014,1,ZZ,30902,HARTFORD,Presidente,43,PV,Partido Verde,5
2014,1,ZZ,30260,PANAMA,Presidente,43,PV,Partido Verde,2
2014,1,ZZ,29491,CAMBERRA,Presidente,43,PV,Partido Verde,11
2014,1,ZZ,30643,TOYOHASHI-JAPA,Presidente,43,PV,Partido Verde,9
2014,1,ZZ,30864,ZURIQUE,Presidente,43,PV,Partido Verde,65
2014,1,ZZ,29360,BEIRUTE,Presidente,43,PV,Partido Verde,13
2014,1,ZZ,30821,WINDHOEK,Presidente,43,PV,Partido Verde,1
2014,1,ZZ,29661,DUBLIN,Presidente,43,PV,Partido Verde,15
2014,1,ZZ,29653,DOHA,Presidente,43,PV,Partido Verde,2
2014,1,ZZ,30066,MADRI,Presidente,29,PCO,Partido da Causa Operária,5
2014,1,ZZ,29742,HAMAMATSU,Presidente,29,PCO,Partido da Causa Operária,6
2014,1,ZZ,30627,TÓQUIO,Presidente,29,PCO,Partido da Causa Operária,5
2014,1,ZZ,30120,MILÃO,Presidente,29,PCO,Partido da Causa Operária,4
2014,1,ZZ,29599,COPENHAGUE,Presidente,29,PCO,Partido da Causa Operária,1
2014,1,ZZ,30341,PORTO,Presidente,29,PCO,Partido da Causa Operária,3
2014,1,ZZ,30198,NAGÓIA,Presidente,29,PCO,Partido da Causa Operária,5
2014,1,ZZ,30864,ZURIQUE,Presidente,29,PCO,Partido da Causa Operária,2
2014,1,ZZ,30724,UEDA-JAPA,Presidente,29,PCO,Partido da Causa Operária,1
2014,1,ZZ,30481,SANTIAGO,Presidente,29,PCO,Partido da Causa Operária,1
2014,1,ZZ,29467,BUENOS AIRES,Presidente,29,PCO,Partido da Causa Operária,2
2014,1,ZZ,29807,HOUSTON,Presidente,29,PCO,Partido da Causa Operária,1
2014,1,ZZ,30112,MIAMI,Presidente,29,PCO,Partido da Causa Operária,5
2014,1,ZZ,30236,OIZUMI-JAPA,Presidente,29,PCO,Partido da Causa Operária,4
2014,1,ZZ,30589,TAKAOKA-JAPA,Presidente,29,PCO,Partido da Causa Operária,1
2014,1,ZZ,29602,CÓRDOBA,Presidente,29,PCO,Partido da Causa Operária,1
2014,1,ZZ,30180,MUNIQUE,Presidente,29,PCO,Partido da Causa Operária,2
2014,1,ZZ,29688,ESTOCOLMO,Presidente,29,PCO,Partido da Causa Operária,1
2014,1,ZZ,30287,PARIS,Presidente,29,PCO,Partido da Causa Operária,2
2014,1,ZZ,29955,LISBOA,Presidente,29,PCO,Partido da Causa Operária,2
2014,1,ZZ,30457,AMSTERDÃ,Presidente,29,PCO,Partido da Causa Operária,3
2014,1,ZZ,29971,LONDRES,Presidente,29,PCO,Partido da Causa Operária,3
2014,1,ZZ,30449,ROMA,Presidente,29,PCO,Partido da Causa Operária,2
2014,1,ZZ,29947,LIMA,Presidente,29,PCO,Partido da Causa Operária,1
2014,1,ZZ,30562,SYDNEY,Presidente,29,PCO,Partido da Causa Operária,1
2014,1,ZZ,30783,WASHINGTON,Presidente,29,PCO,Partido da Causa Operária,2
2014,1,ZZ,29980,LOS ANGELES,Presidente,29,PCO,Partido da Causa Operária,1
2014,1,ZZ,30228,NOVA YORK,Presidente,29,PCO,Partido da Causa Operária,3
2014,1,ZZ,30503,SÃO FRANCISCO,Presidente,29,PCO,Partido da Causa Operária,3
2014,2,ZZ,29530,CIDADE DO CABO,Presidente,13,PT,Partido dos Trabalhadores,24
2014,2,ZZ,29670,ENCARNACIÓN,Presidente,13,PT,Partido dos Trabalhadores,39
2014,2,ZZ,29980,LOS ANGELES,Presidente,13,PT,Partido dos Trabalhadores,269
2014,2,ZZ,30902,HARTFORD,Presidente,13,PT,Partido dos Trabalhadores,124
2014,2,ZZ,30333,PORTO PRÍNCIPE,Presidente,13,PT,Partido dos Trabalhadores,13
2014,2,ZZ,29793,HONG KONG,Presidente,13,PT,Partido dos Trabalhadores,19
2014,2,ZZ,30600,TEGUCIGALPA,Presidente,13,PT,Partido dos Trabalhadores,44
2014,2,ZZ,29904,LA PAZ,Presidente,13,PT,Partido dos Trabalhadores,38
2014,2,ZZ,29572,COCHABAMBA,Presidente,13,PT,Partido dos Trabalhadores,26
2014,2,ZZ,29564,CIUDAD GUAYANA,Presidente,13,PT,Partido dos Trabalhadores,12
2014,2,ZZ,30805,WELLINGTON,Presidente,13,PT,Partido dos Trabalhadores,17
2014,2,ZZ,30147,MONTEVIDÉU,Presidente,13,PT,Partido dos Trabalhadores,403
2014,2,ZZ,30708,TUNIS,Presidente,13,PT,Partido dos Trabalhadores,3
2014,2,ZZ,30341,PORTO,Presidente,13,PT,Partido dos Trabalhadores,1371
2014,2,ZZ,29513,CHICAGO,Presidente,13,PT,Partido dos Trabalhadores,193
2014,2,ZZ,30139,MITSUKAIDO-JAPA,Presidente,13,PT,Partido dos Trabalhadores,131
2014,2,ZZ,29378,BELGRADO,Presidente,13,PT,Partido dos Trabalhadores,8
2014,2,ZZ,30767,VIENA,Presidente,13,PT,Partido dos Trabalhadores,228
2014,2,ZZ,39020,ZAGREB,Presidente,13,PT,Partido dos Trabalhadores,2
2014,2,ZZ,39160,LIUBLIANA,Presidente,13,PT,Partido dos Trabalhadores,12
2014,2,ZZ,29866,KINGSTON-JAMA,Presidente,13,PT,Partido dos Trabalhadores,2
2014,2,ZZ,29505,CARACAS,Presidente,13,PT,Partido dos Trabalhadores,190
2014,2,ZZ,29467,BUENOS AIRES,Presidente,13,PT,Partido dos Trabalhadores,1018
2014,2,ZZ,29807,HOUSTON,Presidente,13,PT,Partido dos Trabalhadores,231
2014,2,ZZ,29840,JACARTA,Presidente,13,PT,Partido dos Trabalhadores,1
2014,2,ZZ,30635,TORONTO,Presidente,13,PT,Partido dos Trabalhadores,581
2014,2,ZZ,30163,MOSCOU,Presidente,13,PT,Partido dos Trabalhadores,14
2014,2,ZZ,29890,KUALA LUMPUR,Presidente,13,PT,Partido dos Trabalhadores,10
2014,2,ZZ,30724,UEDA-JAPA,Presidente,13,PT,Partido dos Trabalhadores,90
2014,2,ZZ,29653,DOHA,Presidente,13,PT,Partido dos Trabalhadores,23
2014,2,ZZ,29432,BRUXELAS,Presidente,13,PT,Partido dos Trabalhadores,457
2014,2,ZZ,30449,ROMA,Presidente,13,PT,Partido dos Trabalhadores,819
2014,2,ZZ,29580,CONCEPCIÓN,Presidente,13,PT,Partido dos Trabalhadores,4
2014,2,ZZ,30236,OIZUMI-JAPA,Presidente,13,PT,Partido dos Trabalhadores,349
2014,2,ZZ,30112,MIAMI,Presidente,13,PT,Partido dos Trabalhadores,646
2014,2,ZZ,29297,ANCARA,Presidente,13,PT,Partido dos Trabalhadores,2
2014,2,ZZ,30821,WINDHOEK,Presidente,13,PT,Partido dos Trabalhadores,9
2014,2,ZZ,30503,SÃO FRANCISCO,Presidente,13,PT,Partido dos Trabalhadores,397
2014,2,ZZ,30457,AMSTERDÃ,Presidente,13,PT,Partido dos Trabalhadores,525
2014,2,ZZ,29319,ARTIGAS,Presidente,13,PT,Partido dos Trabalhadores,91
2014,2,ZZ,30350,PRAGA,Presidente,13,PT,Partido dos Trabalhadores,26
2014,2,ZZ,29700,GENEBRA,Presidente,13,PT,Partido dos Trabalhadores,602
2014,2,ZZ,30783,WASHINGTON,Presidente,13,PT,Partido dos Trabalhadores,546
2014,2,ZZ,29459,BUDAPESTE,Presidente,13,PT,Partido dos Trabalhadores,15
2014,2,ZZ,29335,ATENAS,Presidente,13,PT,Partido dos Trabalhadores,71
2014,2,ZZ,29661,DUBLIN,Presidente,13,PT,Partido dos Trabalhadores,57
2014,2,ZZ,30848,XANGAI,Presidente,13,PT,Partido dos Trabalhadores,36
2014,2,ZZ,29726,GUATEMALA-GUAT,Presidente,13,PT,Partido dos Trabalhadores,24
2014,2,ZZ,30961,FARO,Presidente,13,PT,Partido dos Trabalhadores,122
2014,2,ZZ,29408,BOGOTÁ,Presidente,13,PT,Partido dos Trabalhadores,119
2014,2,ZZ,29696,FRANKFURT,Presidente,13,PT,Partido dos Trabalhadores,522
2014,2,ZZ,30589,TAKAOKA-JAPA,Presidente,13,PT,Partido dos Trabalhadores,33
2014,2,ZZ,30198,NAGÓIA,Presidente,13,PT,Partido dos Trabalhadores,630
2014,2,ZZ,29955,LISBOA,Presidente,13,PT,Partido dos Trabalhadores,1836
2014,2,ZZ,29556,CIUDAD DEL ESTE,Presidente,13,PT,Partido dos Trabalhadores,426
2014,2,ZZ,30520,SÃO SALVADOR,Presidente,13,PT,Partido dos Trabalhadores,19
2014,2,ZZ,30570,TAIPÉ,Presidente,13,PT,Partido dos Trabalhadores,13
2014,2,ZZ,29394,BISSAU,Presidente,13,PT,Partido dos Trabalhadores,19
2014,2,ZZ,30643,TOYOHASHI-JAPA,Presidente,13,PT,Partido dos Trabalhadores,117
2014,2,ZZ,30490,SÃO DOMINGOS,Presidente,13,PT,Partido dos Trabalhadores,93
2014,2,ZZ,30597,TEERÃ,Presidente,13,PT,Partido dos Trabalhadores,6
2014,2,ZZ,30481,SANTIAGO,Presidente,13,PT,Partido dos Trabalhadores,254
2014,2,ZZ,30538,SEUL,Presidente,13,PT,Partido dos Trabalhadores,2
2014,2,ZZ,29998,LUANDA,Presidente,13,PT,Partido dos Trabalhadores,42
2014,2,ZZ,30414,RAMALLAH,Presidente,13,PT,Partido dos Trabalhadores,363
2014,2,ZZ,29386,BERLIM,Presidente,13,PT,Partido dos Trabalhadores,571
2014,2,ZZ,30511,SÃO JOSÉ,Presidente,13,PT,Partido dos Trabalhadores,52
2014,2,ZZ,30260,PANAMA,Presidente,13,PT,Partido dos Trabalhadores,82
2014,2,ZZ,29360,BEIRUTE,Presidente,13,PT,Partido dos Trabalhadores,402
2014,2,ZZ,29912,LAGOS,Presidente,13,PT,Partido dos Trabalhadores,5
2014,2,ZZ,29548,SINGAPURA,Presidente,13,PT,Partido dos Trabalhadores,7
2014,2,ZZ,30120,MILÃO,Presidente,13,PT,Partido dos Trabalhadores,1299
2014,2,ZZ,30406,RABAT,Presidente,13,PT,Partido dos Trabalhadores,9
2014,2,ZZ,29610,DACAR,Presidente,13,PT,Partido dos Trabalhadores,11
2014,2,ZZ,39322,NICOSIA,Presidente,13,PT,Partido dos Trabalhadores,6
2014,2,ZZ,29882,KUAITE,Presidente,13,PT,Partido dos Trabalhadores,6
2014,2,ZZ,29599,COPENHAGUE,Presidente,13,PT,Partido dos Trabalhadores,158
2014,2,ZZ,30210,NOVA DELHI,Presidente,13,PT,Partido dos Trabalhadores,5
2014,2,ZZ,30619,TEL AVIV,Presidente,13,PT,Partido dos Trabalhadores,16
2014,2,ZZ,30317,PEQUIM,Presidente,13,PT,Partido dos Trabalhadores,25
2014,2,ZZ,30562,SYDNEY,Presidente,13,PT,Partido dos Trabalhadores,202
2014,2,ZZ,29262,ABU DHABI,Presidente,13,PT,Partido dos Trabalhadores,20
2014,2,ZZ,29327,ASSUNÇÃO,Presidente,13,PT,Partido dos Trabalhadores,181
2014,2,ZZ,29874,KINSHASA,Presidente,13,PT,Partido dos Trabalhadores,10
2014,2,ZZ,30066,MADRI,Presidente,13,PT,Partido dos Trabalhadores,662
2014,2,ZZ,39080,ATLANTA,Presidente,13,PT,Partido dos Trabalhadores,228
2014,2,ZZ,29777,HAVANA,Presidente,13,PT,Partido dos Trabalhadores,85
2014,2,ZZ,29491,CAMBERRA,Presidente,13,PT,Partido dos Trabalhadores,52
2014,2,ZZ,30155,MONTREAL,Presidente,13,PT,Partido dos Trabalhadores,623
2014,2,ZZ,30252,OTTAWA,Presidente,13,PT,Partido dos Trabalhadores,126
2014,2,ZZ,29688,ESTOCOLMO,Presidente,13,PT,Partido dos Trabalhadores,306
2014,2,ZZ,29289,AMÃ,Presidente,13,PT,Partido dos Trabalhadores,125
2014,2,ZZ,29785,HELSINQUE,Presidente,13,PT,Partido dos Trabalhadores,69
2014,2,ZZ,39004,MENDOZA,Presidente,13,PT,Partido dos Trabalhadores,39
2014,2,ZZ,30104,MEXICO,Presidente,13,PT,Partido dos Trabalhadores,330
2014,2,ZZ,30554,SUZUKA-JAPA,Presidente,13,PT,Partido dos Trabalhadores,145
2014,2,ZZ,30074,MANÁGUA,Presidente,13,PT,Partido dos Trabalhadores,27
2014,2,ZZ,30244,OSLO,Presidente,13,PT,Partido dos Trabalhadores,136
2014,2,ZZ,30201,NAIRÓBI,Presidente,13,PT,Partido dos Trabalhadores,13
2014,2,ZZ,30287,PARIS,Presidente,13,PT,Partido dos Trabalhadores,1272
2014,2,ZZ,29416,BOSTON,Presidente,13,PT,Partido dos Trabalhadores,1482
2014,2,ZZ,30368,PRAIA,Presidente,13,PT,Partido dos Trabalhadores,24
2014,2,ZZ,29718,GEORGETOWN,Presidente,13,PT,Partido dos Trabalhadores,28
2014,2,ZZ,29947,LIMA,Presidente,13,PT,Partido dos Trabalhadores,103
2014,2,ZZ,29475,CAIENA,Presidente,13,PT,Partido dos Trabalhadores,793
2014,2,ZZ,29971,LONDRES,Presidente,13,PT,Partido dos Trabalhadores,1435
2014,2,ZZ,30309,PEDRO JUAN CABALLERO,Presidente,13,PT,Partido dos Trabalhadores,66
2014,2,ZZ,30627,TÓQUIO,Presidente,13,PT,Partido dos Trabalhadores,507
2014,2,ZZ,30279,PARAMARIBO,Presidente,13,PT,Partido dos Trabalhadores,234
2014,2,ZZ,30473,SANTA CRUZ DE LA SIERRA,Presidente,13,PT,Partido dos Trabalhadores,179
2014,2,ZZ,29483,CAIRO,Presidente,13,PT,Partido dos Trabalhadores,22
2014,2,ZZ,30465,SALTO DEL GUAIRÁ,Presidente,13,PT,Partido dos Trabalhadores,30
2014,2,ZZ,29343,BANGKOK,Presidente,13,PT,Partido dos Trabalhadores,8
2014,2,ZZ,29254,ABIDJÃ,Presidente,13,PT,Partido dos Trabalhadores,33
2014,2,ZZ,29602,CÓRDOBA,Presidente,13,PT,Partido dos Trabalhadores,123
2014,2,ZZ,29742,HAMAMATSU,Presidente,13,PT,Partido dos Trabalhadores,263
2014,2,ZZ,30740,VARSÓVIA,Presidente,13,PT,Partido dos Trabalhadores,15
2014,2,ZZ,29351,BARCELONA,Presidente,13,PT,Partido dos Trabalhadores,342
2014,2,ZZ,30082,MANILA,Presidente,13,PT,Partido dos Trabalhadores,19
2014,2,ZZ,39306,ISTAMBUL,Presidente,13,PT,Partido dos Trabalhadores,5
2014,2,ZZ,30422,RIADE,Presidente,13,PT,Partido dos Trabalhadores,12
2014,2,ZZ,39063,VANCOUVER,Presidente,13,PT,Partido dos Trabalhadores,137
2014,2,ZZ,30376,PRETÓRIA,Presidente,13,PT,Partido dos Trabalhadores,30
2014,2,ZZ,30090,MAPUTO,Presidente,13,PT,Partido dos Trabalhadores,121
2014,2,ZZ,29645,DÍLI,Presidente,13,PT,Partido dos Trabalhadores,7
2014,2,ZZ,30228,NOVA YORK,Presidente,13,PT,Partido dos Trabalhadores,1380
2014,2,ZZ,29440,BUCARESTE,Presidente,13,PT,Partido dos Trabalhadores,6
2014,2,ZZ,30180,MUNIQUE,Presidente,13,PT,Partido dos Trabalhadores,737
2014,2,ZZ,30392,QUITO,Presidente,13,PT,Partido dos Trabalhadores,71
2014,2,ZZ,30864,ZURIQUE,Presidente,13,PT,Partido dos Trabalhadores,1114
2014,2,ZZ,30066,MADRI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1480
2014,2,ZZ,30139,MITSUKAIDO-JAPA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1251
2014,2,ZZ,30201,NAIRÓBI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,22
2014,2,ZZ,39322,NICOSIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,17
2014,2,ZZ,29530,CIDADE DO CABO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,75
2014,2,ZZ,30554,SUZUKA-JAPA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1406
2014,2,ZZ,29556,CIUDAD DEL ESTE,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1535
2014,2,ZZ,29980,LOS ANGELES,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1779
2014,2,ZZ,29378,BELGRADO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,13
2014,2,ZZ,29793,HONG KONG,Presidente,45,PSDB,Partido da Social Democracia Brasileira,105
2014,2,ZZ,30589,TAKAOKA-JAPA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,140
2014,2,ZZ,30635,TORONTO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2473
2014,2,ZZ,29459,BUDAPESTE,Presidente,45,PSDB,Partido da Social Democracia Brasileira,58
2014,2,ZZ,30333,PORTO PRÍNCIPE,Presidente,45,PSDB,Partido da Social Democracia Brasileira,5
2014,2,ZZ,29289,AMÃ,Presidente,45,PSDB,Partido da Social Democracia Brasileira,75
2014,2,ZZ,29955,LISBOA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,3435
2014,2,ZZ,29475,CAIENA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,948
2014,2,ZZ,30643,TOYOHASHI-JAPA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,992
2014,2,ZZ,29645,DÍLI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,27
2014,2,ZZ,30740,VARSÓVIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,32
2014,2,ZZ,39080,ATLANTA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1937
2014,2,ZZ,29432,BRUXELAS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,924
2014,2,ZZ,30848,XANGAI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,175
2014,2,ZZ,30619,TEL AVIV,Presidente,45,PSDB,Partido da Social Democracia Brasileira,187
2014,2,ZZ,29262,ABU DHABI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,136
2014,2,ZZ,29548,SINGAPURA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,106
2014,2,ZZ,29386,BERLIM,Presidente,45,PSDB,Partido da Social Democracia Brasileira,733
2014,2,ZZ,29254,ABIDJÃ,Presidente,45,PSDB,Partido da Social Democracia Brasileira,14
2014,2,ZZ,29971,LONDRES,Presidente,45,PSDB,Partido da Social Democracia Brasileira,4415
2014,2,ZZ,30376,PRETÓRIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,109
2014,2,ZZ,30104,MEXICO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,625
2014,2,ZZ,29947,LIMA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,388
2014,2,ZZ,30309,PEDRO JUAN CABALLERO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,165
2014,2,ZZ,29726,GUATEMALA-GUAT,Presidente,45,PSDB,Partido da Social Democracia Brasileira,53
2014,2,ZZ,29882,KUAITE,Presidente,45,PSDB,Partido da Social Democracia Brasileira,11
2014,2,ZZ,30210,NOVA DELHI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,14
2014,2,ZZ,30260,PANAMA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,282
2014,2,ZZ,30350,PRAGA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,55
2014,2,ZZ,30627,TÓQUIO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,3393
2014,2,ZZ,29483,CAIRO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,27
2014,2,ZZ,30244,OSLO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,232
