Election Year,Election Round,Place (ZZ = Exterior),Municipality Code,Municipality Name,Office,Party Number,Party Initials,Party Name,Number of Votes
2018,2,ZZ,30287,PARIS,Presidente,17,PSL,Partido Social Liberal,1299
2018,2,ZZ,29653,DOHA,Presidente,17,PSL,Partido Social Liberal,160
2018,1,ZZ,30201,NAIRÓBI,Presidente,15,MDB,Movimento Democrático Brasileiro,1
2018,1,ZZ,30783,WASHINGTON,Presidente,15,MDB,Movimento Democrático Brasileiro,27
2018,1,ZZ,29955,LISBOA,Presidente,12,PDT,Partido Democrático Trabalhista,1168
2018,1,ZZ,39004,MENDOZA,Presidente,12,PDT,Partido Democrático Trabalhista,16
2018,1,ZZ,30112,MIAMI,Presidente,51,PATRI,Patriota,27
2018,1,ZZ,29807,HOUSTON,Presidente,54,PPL,Partido Pátria Livre,3
2018,1,ZZ,30864,ZURIQUE,Presidente,54,PPL,Partido Pátria Livre,1
2018,1,ZZ,29750,HANÓI,Presidente,12,PDT,Partido Democrático Trabalhista,9
2018,1,ZZ,30490,SÃO DOMINGOS,Presidente,12,PDT,Partido Democrático Trabalhista,19
2018,1,ZZ,29335,ATENAS,Presidente,12,PDT,Partido Democrático Trabalhista,49
2018,1,ZZ,30147,MONTEVIDÉU,Presidente,51,PATRI,Patriota,5
2018,1,ZZ,29530,CIDADE DO CABO,Presidente,51,PATRI,Patriota,2
2018,1,ZZ,29912,LAGOS,Presidente,51,PATRI,Patriota,2
2018,1,ZZ,30619,TEL AVIV,Presidente,51,PATRI,Patriota,1
2018,1,ZZ,29351,BARCELONA,Presidente,51,PATRI,Patriota,7
2018,1,ZZ,29785,HELSINQUE,Presidente,12,PDT,Partido Democrático Trabalhista,104
2018,1,ZZ,30104,MÉXICO-MEXI,Presidente,12,PDT,Partido Democrático Trabalhista,167
2018,1,ZZ,29491,CAMBERRA,Presidente,51,PATRI,Patriota,3
2018,1,ZZ,30481,SANTIAGO,Presidente,54,PPL,Partido Pátria Livre,1
2018,1,ZZ,29386,BERLIM,Presidente,54,PPL,Partido Pátria Livre,2
2018,1,ZZ,30805,WELLINGTON,Presidente,54,PPL,Partido Pátria Livre,1
2018,1,ZZ,29653,DOHA,Presidente,12,PDT,Partido Democrático Trabalhista,7
2018,1,ZZ,29742,HAMAMATSU,Presidente,51,PATRI,Patriota,16
2018,1,ZZ,29513,CHICAGO,Presidente,51,PATRI,Patriota,8
2018,1,ZZ,29742,HAMAMATSU,Presidente,54,PPL,Partido Pátria Livre,7
2018,1,ZZ,30341,PORTO,Presidente,51,PATRI,Patriota,34
2018,1,ZZ,29408,BOGOTÁ,Presidente,17,PSL,Partido Social Liberal,225
2018,1,ZZ,30228,NOVA YORK,Presidente,17,PSL,Partido Social Liberal,5951
2018,1,ZZ,29777,HAVANA,Presidente,17,PSL,Partido Social Liberal,5
2018,1,ZZ,29947,LIMA,Presidente,17,PSL,Partido Social Liberal,324
2018,1,ZZ,29505,CARACAS,Presidente,17,PSL,Partido Social Liberal,304
2018,1,ZZ,29653,DOHA,Presidente,51,PATRI,Patriota,2
2018,1,ZZ,30538,SEUL,Presidente,30,NOVO,Partido Novo,9
2018,1,ZZ,30228,NOVA YORK,Presidente,30,NOVO,Partido Novo,640
2018,1,ZZ,29319,ARTIGAS,Presidente,30,NOVO,Partido Novo,6
2018,1,ZZ,39102,MASCATE,Presidente,30,NOVO,Partido Novo,5
2018,1,ZZ,29700,GENEBRA,Presidente,30,NOVO,Partido Novo,245
2018,1,ZZ,29289,AMÃ,Presidente,17,PSL,Partido Social Liberal,99
2018,1,ZZ,30333,PORTO PRÍNCIPE,Presidente,17,PSL,Partido Social Liberal,17
2018,1,ZZ,30651,CANTÃO,Presidente,17,PSL,Partido Social Liberal,67
2018,1,ZZ,30406,RABAT,Presidente,17,PSL,Partido Social Liberal,8
2018,1,ZZ,39004,MENDOZA,Presidente,17,PSL,Partido Social Liberal,57
2018,1,ZZ,29645,DÍLI,Presidente,17,PSL,Partido Social Liberal,26
2018,1,ZZ,29890,KUALA LUMPUR,Presidente,17,PSL,Partido Social Liberal,32
2018,1,ZZ,29483,CAIRO,Presidente,30,NOVO,Partido Novo,2
2018,1,ZZ,29360,BEIRUTE,Presidente,30,NOVO,Partido Novo,68
2018,1,ZZ,29955,LISBOA,Presidente,30,NOVO,Partido Novo,329
2018,1,ZZ,29807,HOUSTON,Presidente,19,PODE,Podemos,18
2018,1,ZZ,29475,CAIENA,Presidente,19,PODE,Podemos,27
2018,1,ZZ,29416,BOSTON,Presidente,17,PSL,Partido Social Liberal,10667
2018,1,ZZ,29602,CÓRDOBA,Presidente,17,PSL,Partido Social Liberal,122
2018,1,ZZ,30082,MANILA,Presidente,30,NOVO,Partido Novo,5
2018,1,ZZ,30767,VIENA,Presidente,17,PSL,Partido Social Liberal,277
2018,1,ZZ,99287,LUSACA,Presidente,30,NOVO,Partido Novo,1
2018,1,ZZ,29661,DUBLIN,Presidente,30,NOVO,Partido Novo,145
2018,1,ZZ,29416,BOSTON,Presidente,30,NOVO,Partido Novo,470
2018,1,ZZ,30422,RIADE,Presidente,17,PSL,Partido Social Liberal,15
2018,1,ZZ,29904,LA PAZ,Presidente,45,PSDB,Partido da Social Democracia Brasileira,14
2018,1,ZZ,38962,DAR ES SALAAM,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1
2018,1,ZZ,29947,LIMA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,33
2018,1,ZZ,29254,ABIDJÃ,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1
2018,1,ZZ,29700,GENEBRA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,109
2018,1,ZZ,30627,TÓQUIO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,738
2018,1,ZZ,29513,CHICAGO,Presidente,30,NOVO,Partido Novo,253
2018,1,ZZ,29548,SINGAPURA-SING,Presidente,19,PODE,Podemos,2
2018,1,ZZ,29653,DOHA,Presidente,17,PSL,Partido Social Liberal,165
2018,1,ZZ,30597,TEERÃ,Presidente,19,PODE,Podemos,1
2018,1,ZZ,29530,CIDADE DO CABO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,4
2018,1,ZZ,30201,NAIRÓBI,Presidente,30,NOVO,Partido Novo,1
2018,1,ZZ,39322,NICOSIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1
2018,1,ZZ,29572,COCHABAMBA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,7
2018,1,ZZ,29360,BEIRUTE,Presidente,45,PSDB,Partido da Social Democracia Brasileira,130
2018,1,ZZ,30392,QUITO,Presidente,19,PODE,Podemos,7
2018,1,ZZ,30120,MILÃO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,119
2018,1,ZZ,29351,BARCELONA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,52
2018,1,ZZ,29858,KIEV,Presidente,19,PODE,Podemos,1
2018,1,ZZ,29904,LA PAZ,Presidente,12,PDT,Partido Democrático Trabalhista,48
2018,1,ZZ,30902,HARTFORD,Presidente,12,PDT,Partido Democrático Trabalhista,102
2018,1,ZZ,99430,KINGSTON-JAMAICA,Presidente,12,PDT,Partido Democrático Trabalhista,2
2018,1,ZZ,30198,NAGÓIA,Presidente,12,PDT,Partido Democrático Trabalhista,579
2018,1,ZZ,29386,BERLIM,Presidente,45,PSDB,Partido da Social Democracia Brasileira,73
2018,1,ZZ,39209,BRATISLAVA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2
2018,1,ZZ,30252,OTTAWA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,26
2018,1,ZZ,29807,HOUSTON,Presidente,12,PDT,Partido Democrático Trabalhista,420
2018,1,ZZ,29408,BOGOTÁ,Presidente,12,PDT,Partido Democrático Trabalhista,105
2018,1,ZZ,29696,FRANKFURT,Presidente,12,PDT,Partido Democrático Trabalhista,570
2018,1,ZZ,30228,NOVA YORK,Presidente,12,PDT,Partido Democrático Trabalhista,1306
2018,1,ZZ,30112,MIAMI,Presidente,12,PDT,Partido Democrático Trabalhista,714
2018,1,ZZ,30090,MAPUTO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,7
2018,1,ZZ,30481,SANTIAGO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,83
2018,1,ZZ,30457,ROTTERDÃ,Presidente,45,PSDB,Partido da Social Democracia Brasileira,60
2018,1,ZZ,29335,ATENAS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,16
2018,1,ZZ,30520,SÃO SALVADOR,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1
2018,1,ZZ,29394,BISSAU,Presidente,12,PDT,Partido Democrático Trabalhista,1
2018,1,ZZ,29483,CAIRO,Presidente,12,PDT,Partido Democrático Trabalhista,19
2018,1,ZZ,30961,FARO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,13
2018,1,ZZ,29785,HELSINQUE,Presidente,45,PSDB,Partido da Social Democracia Brasileira,13
2018,1,ZZ,30120,MILÃO,Presidente,12,PDT,Partido Democrático Trabalhista,690
2018,1,ZZ,29440,BUCARESTE,Presidente,12,PDT,Partido Democrático Trabalhista,4
2018,1,ZZ,29548,SINGAPURA-SING,Presidente,12,PDT,Partido Democrático Trabalhista,50
2018,1,ZZ,30503,SÃO FRANCISCO,Presidente,12,PDT,Partido Democrático Trabalhista,683
2018,1,ZZ,29947,LIMA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2018,1,ZZ,30112,MIAMI,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,2
2018,1,ZZ,30864,ZURIQUE,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,12
2018,1,ZZ,29505,CARACAS,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2018,1,ZZ,30287,PARIS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,166
2018,1,ZZ,30473,STA C LA SIERRA-BOLI,Presidente,12,PDT,Partido Democrático Trabalhista,94
2018,1,ZZ,29521,CHUY,Presidente,12,PDT,Partido Democrático Trabalhista,1
2018,1,ZZ,30597,TEERÃ,Presidente,12,PDT,Partido Democrático Trabalhista,3
2018,1,ZZ,99180,NASSAU,Presidente,12,PDT,Partido Democrático Trabalhista,1
2018,1,ZZ,29513,CHICAGO,Presidente,12,PDT,Partido Democrático Trabalhista,294
2018,1,ZZ,39306,ISTAMBUL,Presidente,12,PDT,Partido Democrático Trabalhista,19
2018,1,ZZ,29556,CIUDAD DEL ESTE,Presidente,12,PDT,Partido Democrático Trabalhista,63
2018,1,ZZ,30481,SANTIAGO,Presidente,12,PDT,Partido Democrático Trabalhista,237
2018,1,ZZ,29890,KUALA LUMPUR,Presidente,12,PDT,Partido Democrático Trabalhista,13
2018,1,ZZ,30805,WELLINGTON,Presidente,12,PDT,Partido Democrático Trabalhista,89
2018,1,ZZ,30961,FARO,Presidente,12,PDT,Partido Democrático Trabalhista,96
2018,1,ZZ,29491,CAMBERRA,Presidente,12,PDT,Partido Democrático Trabalhista,147
2018,1,ZZ,30201,NAIRÓBI,Presidente,12,PDT,Partido Democrático Trabalhista,4
2018,1,ZZ,30511,SÃO JOSÉ,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2018,1,ZZ,39020,ZAGREB,Presidente,12,PDT,Partido Democrático Trabalhista,4
2018,1,ZZ,29513,CHICAGO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2018,1,ZZ,99317,TALIN,Presidente,12,PDT,Partido Democrático Trabalhista,11
2018,1,ZZ,29807,HOUSTON,Presidente,17,PSL,Partido Social Liberal,2290
2018,1,ZZ,29319,ARTIGAS,Presidente,17,PSL,Partido Social Liberal,252
2018,1,ZZ,29343,BANGKOK,Presidente,17,PSL,Partido Social Liberal,48
2018,1,ZZ,38962,DAR ES SALAAM,Presidente,17,PSL,Partido Social Liberal,6
2018,1,ZZ,30767,VIENA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,2
2018,1,ZZ,29262,ABU DHABI,Presidente,17,PSL,Partido Social Liberal,485
2018,1,ZZ,29696,FRANKFURT,Presidente,45,PSDB,Partido da Social Democracia Brasileira,106
2018,1,ZZ,30848,XANGAI,Presidente,27,DC,Democracia Cristã,2
2018,1,ZZ,30279,PARAMARIBO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,16
2018,1,ZZ,29432,BRUXELAS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,54
2018,1,ZZ,30414,RAMALLAH-PALE,Presidente,17,PSL,Partido Social Liberal,32
2018,1,ZZ,29289,AMÃ,Presidente,27,DC,Democracia Cristã,1
2018,1,ZZ,30252,OTTAWA,Presidente,17,PSL,Partido Social Liberal,299
2018,1,ZZ,29793,HONG KONG-HONG,Presidente,17,PSL,Partido Social Liberal,194
2018,1,ZZ,29750,HANÓI,Presidente,17,PSL,Partido Social Liberal,4
2018,1,ZZ,30180,MUNIQUE,Presidente,27,DC,Democracia Cristã,4
2018,1,ZZ,30090,MAPUTO,Presidente,27,DC,Democracia Cristã,2
2018,1,ZZ,39063,VANCOUVER,Presidente,27,DC,Democracia Cristã,1
2018,1,ZZ,29416,BOSTON,Presidente,27,DC,Democracia Cristã,1
2018,1,ZZ,39306,ISTAMBUL,Presidente,17,PSL,Partido Social Liberal,46
2018,1,ZZ,30473,STA C LA SIERRA-BOLI,Presidente,17,PSL,Partido Social Liberal,966
2018,1,ZZ,29742,HAMAMATSU,Presidente,17,PSL,Partido Social Liberal,3915
2018,1,ZZ,29556,CIUDAD DEL ESTE,Presidente,17,PSL,Partido Social Liberal,2027
2018,1,ZZ,29297,ANCARA,Presidente,17,PSL,Partido Social Liberal,12
2018,1,ZZ,30210,NOVA DELHI,Presidente,17,PSL,Partido Social Liberal,19
2018,1,ZZ,30368,PRAIA,Presidente,17,PSL,Partido Social Liberal,4
2018,1,ZZ,29408,BOGOTÁ,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,2
2018,1,ZZ,39080,ATLANTA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,2
2018,1,ZZ,29700,GENEBRA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,11
2018,1,ZZ,30627,TÓQUIO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,42
2018,1,ZZ,30198,NAGÓIA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,28
2018,1,ZZ,29688,ESTOCOLMO,Presidente,15,MDB,Movimento Democrático Brasileiro,3
2018,1,ZZ,30902,HARTFORD,Presidente,15,MDB,Movimento Democrático Brasileiro,3
2018,1,ZZ,30848,XANGAI,Presidente,15,MDB,Movimento Democrático Brasileiro,1
2018,1,ZZ,30198,NAGÓIA,Presidente,15,MDB,Movimento Democrático Brasileiro,75
2018,1,ZZ,30503,SÃO FRANCISCO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,3
2018,1,ZZ,29351,BARCELONA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,6
2018,1,ZZ,30600,TEGUCIGALPA,Presidente,15,MDB,Movimento Democrático Brasileiro,1
2018,1,ZZ,29360,BEIRUTE,Presidente,15,MDB,Movimento Democrático Brasileiro,19
2018,1,ZZ,29416,BOSTON,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,11
2018,1,ZZ,30252,OTTAWA,Presidente,15,MDB,Movimento Democrático Brasileiro,4
2018,1,ZZ,30066,MADRI,Presidente,15,MDB,Movimento Democrático Brasileiro,16
2018,1,ZZ,30481,SANTIAGO,Presidente,15,MDB,Movimento Democrático Brasileiro,7
2018,1,ZZ,30635,TORONTO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,7
2018,1,ZZ,30309,PEDRO JUAN CABALLERO,Presidente,15,MDB,Movimento Democrático Brasileiro,5
2018,1,ZZ,30244,OSLO,Presidente,15,MDB,Movimento Democrático Brasileiro,2
2018,1,ZZ,30503,SÃO FRANCISCO,Presidente,15,MDB,Movimento Democrático Brasileiro,16
2018,1,ZZ,29556,CIUDAD DEL ESTE,Presidente,15,MDB,Movimento Democrático Brasileiro,16
2018,1,ZZ,99430,KINGSTON-JAMAICA,Presidente,27,DC,Democracia Cristã,1
2018,1,ZZ,29610,DACAR,Presidente,27,DC,Democracia Cristã,1
2018,1,ZZ,30104,MÉXICO-MEXI,Presidente,15,MDB,Movimento Democrático Brasileiro,5
2018,1,ZZ,30066,MADRI,Presidente,27,DC,Democracia Cristã,8
2018,1,ZZ,30155,MONTREAL,Presidente,27,DC,Democracia Cristã,2
2018,1,ZZ,30279,PARAMARIBO,Presidente,18,REDE,Rede Sustentabilidade,10
2018,1,ZZ,29947,LIMA,Presidente,18,REDE,Rede Sustentabilidade,22
2018,1,ZZ,29700,GENEBRA,Presidente,18,REDE,Rede Sustentabilidade,123
2018,1,ZZ,39160,LIUBLIANA,Presidente,18,REDE,Rede Sustentabilidade,3
2018,1,ZZ,29289,AMÃ,Presidente,18,REDE,Rede Sustentabilidade,12
2018,1,ZZ,30414,RAMALLAH-PALE,Presidente,18,REDE,Rede Sustentabilidade,4
2018,1,ZZ,29408,BOGOTÁ,Presidente,19,PODE,Podemos,9
2018,1,ZZ,30902,HARTFORD,Presidente,19,PODE,Podemos,7
2018,1,ZZ,29386,BERLIM,Presidente,18,REDE,Rede Sustentabilidade,139
2018,1,ZZ,29351,BARCELONA,Presidente,18,REDE,Rede Sustentabilidade,81
2018,1,ZZ,30090,MAPUTO,Presidente,18,REDE,Rede Sustentabilidade,10
2018,1,ZZ,30511,SÃO JOSÉ,Presidente,18,REDE,Rede Sustentabilidade,10
2018,1,ZZ,29556,CIUDAD DEL ESTE,Presidente,18,REDE,Rede Sustentabilidade,11
2018,1,ZZ,29327,ASSUNÇÃO,Presidente,19,PODE,Podemos,25
2018,1,ZZ,30341,PORTO,Presidente,18,REDE,Rede Sustentabilidade,129
2018,1,ZZ,29467,BUENOS AIRES,Presidente,18,REDE,Rede Sustentabilidade,110
2018,1,ZZ,29718,GEORGETOWN,Presidente,19,PODE,Podemos,1
2018,1,ZZ,30406,RABAT,Presidente,19,PODE,Podemos,1
2018,1,ZZ,29521,CHUY,Presidente,19,PODE,Podemos,1
2018,1,ZZ,30651,CANTÃO,Presidente,19,PODE,Podemos,1
2018,1,ZZ,29386,BERLIM,Presidente,19,PODE,Podemos,12
2018,1,ZZ,30309,PEDRO JUAN CABALLERO,Presidente,19,PODE,Podemos,3
2018,1,ZZ,29351,BARCELONA,Presidente,19,PODE,Podemos,18
2018,1,ZZ,30503,SÃO FRANCISCO,Presidente,19,PODE,Podemos,32
2018,1,ZZ,30961,FARO,Presidente,19,PODE,Podemos,15
2018,2,ZZ,30538,SEUL,Presidente,13,PT,Partido dos Trabalhadores,20
2018,2,ZZ,29696,FRANKFURT,Presidente,13,PT,Partido dos Trabalhadores,1327
2018,2,ZZ,29688,ESTOCOLMO,Presidente,13,PT,Partido dos Trabalhadores,666
2018,2,ZZ,30902,HARTFORD,Presidente,13,PT,Partido dos Trabalhadores,141
2018,2,ZZ,29700,GENEBRA,Presidente,13,PT,Partido dos Trabalhadores,1077
2018,2,ZZ,29432,BRUXELAS,Presidente,13,PT,Partido dos Trabalhadores,746
2018,2,ZZ,29327,ASSUNÇÃO,Presidente,13,PT,Partido dos Trabalhadores,213
2018,2,ZZ,29360,BEIRUTE,Presidente,13,PT,Partido dos Trabalhadores,941
2018,2,ZZ,30066,MADRI,Presidente,13,PT,Partido dos Trabalhadores,1416
2018,2,ZZ,39209,BRATISLAVA,Presidente,13,PT,Partido dos Trabalhadores,15
2018,2,ZZ,29386,BERLIM,Presidente,13,PT,Partido dos Trabalhadores,1832
2018,2,ZZ,30597,TEERÃ,Presidente,13,PT,Partido dos Trabalhadores,7
2018,2,ZZ,29173,KATMANDU,Presidente,13,PT,Partido dos Trabalhadores,8
2018,2,ZZ,30457,ROTTERDÃ,Presidente,13,PT,Partido dos Trabalhadores,1047
2018,2,ZZ,30805,WELLINGTON,Presidente,13,PT,Partido dos Trabalhadores,128
2018,2,ZZ,30635,TORONTO,Presidente,13,PT,Partido dos Trabalhadores,1581
2018,2,ZZ,30163,MOSCOU,Presidente,13,PT,Partido dos Trabalhadores,26
2018,2,ZZ,29998,LUANDA,Presidente,13,PT,Partido dos Trabalhadores,67
2018,2,ZZ,29653,DOHA,Presidente,13,PT,Partido dos Trabalhadores,39
2018,1,ZZ,29408,BOGOTÁ,Presidente,15,MDB,Movimento Democrático Brasileiro,1
2018,1,ZZ,29599,COPENHAGUE-DINA,Presidente,15,MDB,Movimento Democrático Brasileiro,6
2018,1,ZZ,30112,MIAMI,Presidente,15,MDB,Movimento Democrático Brasileiro,27
2018,1,ZZ,30864,ZURIQUE,Presidente,15,MDB,Movimento Democrático Brasileiro,29
2018,1,ZZ,29432,BRUXELAS,Presidente,15,MDB,Movimento Democrático Brasileiro,8
2018,1,ZZ,30147,MONTEVIDÉU,Presidente,15,MDB,Movimento Democrático Brasileiro,3
2018,1,ZZ,29688,ESTOCOLMO,Presidente,50,PSOL,Partido Socialismo e Liberdade,16
2018,1,ZZ,29319,ARTIGAS,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
2018,1,ZZ,30902,HARTFORD,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2018,1,ZZ,29980,LOS ANGELES,Presidente,50,PSOL,Partido Socialismo e Liberdade,21
2018,1,ZZ,29955,LISBOA,Presidente,15,MDB,Movimento Democrático Brasileiro,17
2018,1,ZZ,29262,ABU DHABI,Presidente,50,PSOL,Partido Socialismo e Liberdade,4
2018,1,ZZ,30449,ROMA,Presidente,15,MDB,Movimento Democrático Brasileiro,12
2018,1,ZZ,29459,BUDAPESTE,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2018,1,ZZ,29491,CAMBERRA,Presidente,15,MDB,Movimento Democrático Brasileiro,2
2018,1,ZZ,29742,HAMAMATSU,Presidente,15,MDB,Movimento Democrático Brasileiro,35
2018,1,ZZ,30457,ROTTERDÃ,Presidente,15,MDB,Movimento Democrático Brasileiro,10
2018,1,ZZ,29602,CÓRDOBA,Presidente,15,MDB,Movimento Democrático Brasileiro,2
2018,1,ZZ,29955,LISBOA,Presidente,50,PSOL,Partido Socialismo e Liberdade,56
2018,1,ZZ,30341,PORTO,Presidente,15,MDB,Movimento Democrático Brasileiro,20
2018,1,ZZ,29351,BARCELONA,Presidente,50,PSOL,Partido Socialismo e Liberdade,34
2018,1,ZZ,29793,HONG KONG-HONG,Presidente,50,PSOL,Partido Socialismo e Liberdade,4
2018,1,ZZ,30511,SÃO JOSÉ,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2018,1,ZZ,30520,SÃO SALVADOR,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2018,1,ZZ,99180,NASSAU,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2018,1,ZZ,29807,HOUSTON,Presidente,13,PT,Partido dos Trabalhadores,155
2018,1,ZZ,29696,FRANKFURT,Presidente,13,PT,Partido dos Trabalhadores,425
2018,1,ZZ,29599,COPENHAGUE-DINA,Presidente,13,PT,Partido dos Trabalhadores,118
2018,1,ZZ,29980,LOS ANGELES,Presidente,13,PT,Partido dos Trabalhadores,211
2018,1,ZZ,29700,GENEBRA,Presidente,13,PT,Partido dos Trabalhadores,381
2018,1,ZZ,99430,KINGSTON-JAMAICA,Presidente,13,PT,Partido dos Trabalhadores,2
2018,1,ZZ,29505,CARACAS,Presidente,13,PT,Partido dos Trabalhadores,46
2018,1,ZZ,30198,NAGÓIA,Presidente,13,PT,Partido dos Trabalhadores,268
2018,1,ZZ,30783,WASHINGTON,Presidente,50,PSOL,Partido Socialismo e Liberdade,19
2018,1,ZZ,30104,MÉXICO-MEXI,Presidente,50,PSOL,Partido Socialismo e Liberdade,8
2018,1,ZZ,29289,AMÃ,Presidente,13,PT,Partido dos Trabalhadores,221
2018,1,ZZ,29327,ASSUNÇÃO,Presidente,13,PT,Partido dos Trabalhadores,99
2018,1,ZZ,29483,CAIRO,Presidente,13,PT,Partido dos Trabalhadores,6
2018,1,ZZ,30864,ZURIQUE,Presidente,30,NOVO,Partido Novo,403
2018,2,ZZ,30538,SEUL,Presidente,17,PSL,Partido Social Liberal,38
2018,2,ZZ,29777,HAVANA,Presidente,17,PSL,Partido Social Liberal,7
2018,2,ZZ,29432,BRUXELAS,Presidente,17,PSL,Partido Social Liberal,1049
2018,2,ZZ,99430,KINGSTON-JAMAICA,Presidente,17,PSL,Partido Social Liberal,17
2018,2,ZZ,29874,KINSHASA,Presidente,17,PSL,Partido Social Liberal,13
2018,1,ZZ,29890,KUALA LUMPUR,Presidente,13,PT,Partido dos Trabalhadores,3
2018,1,ZZ,29327,ASSUNÇÃO,Presidente,30,NOVO,Partido Novo,24
2018,1,ZZ,39063,VANCOUVER,Presidente,13,PT,Partido dos Trabalhadores,121
2018,1,ZZ,30180,MUNIQUE,Presidente,13,PT,Partido dos Trabalhadores,476
2018,1,ZZ,39160,LIUBLIANA,Presidente,30,NOVO,Partido Novo,2
2018,1,ZZ,29530,CIDADE DO CABO,Presidente,30,NOVO,Partido Novo,17
2018,1,ZZ,29572,COCHABAMBA,Presidente,30,NOVO,Partido Novo,3
2018,1,ZZ,30406,RABAT,Presidente,30,NOVO,Partido Novo,1
2018,1,ZZ,30392,QUITO,Presidente,13,PT,Partido dos Trabalhadores,41
2018,1,ZZ,30961,FARO,Presidente,13,PT,Partido dos Trabalhadores,87
2018,1,ZZ,30805,WELLINGTON,Presidente,13,PT,Partido dos Trabalhadores,23
2018,1,ZZ,30252,OTTAWA,Presidente,30,NOVO,Partido Novo,76
2018,1,ZZ,30090,MAPUTO,Presidente,30,NOVO,Partido Novo,10
2018,2,ZZ,29572,COCHABAMBA,Presidente,17,PSL,Partido Social Liberal,97
2018,1,ZZ,30244,OSLO,Presidente,30,NOVO,Partido Novo,61
2018,1,ZZ,30449,ROMA,Presidente,30,NOVO,Partido Novo,148
2018,1,ZZ,29602,CÓRDOBA,Presidente,13,PT,Partido dos Trabalhadores,107
2018,1,ZZ,29998,LUANDA,Presidente,13,PT,Partido dos Trabalhadores,33
2018,1,ZZ,29580,CONCEPCIÓN,Presidente,30,NOVO,Partido Novo,2
2018,2,ZZ,29793,HONG KONG-HONG,Presidente,17,PSL,Partido Social Liberal,225
2018,2,ZZ,30180,MUNIQUE,Presidente,17,PSL,Partido Social Liberal,1566
2018,1,ZZ,29602,CÓRDOBA,Presidente,30,NOVO,Partido Novo,9
2018,1,ZZ,30767,VIENA,Presidente,30,NOVO,Partido Novo,89
2018,2,ZZ,29378,BELGRADO,Presidente,17,PSL,Partido Social Liberal,10
2018,1,ZZ,30368,PRAIA,Presidente,30,NOVO,Partido Novo,1
2018,2,ZZ,39020,ZAGREB,Presidente,17,PSL,Partido Social Liberal,8
2018,2,ZZ,30368,PRAIA,Presidente,17,PSL,Partido Social Liberal,8
2018,2,ZZ,30104,MÉXICO-MEXI,Presidente,17,PSL,Partido Social Liberal,674
2018,1,ZZ,30198,NAGÓIA,Presidente,19,PODE,Podemos,397
2018,1,ZZ,29459,BUDAPESTE,Presidente,19,PODE,Podemos,5
2018,1,ZZ,29688,ESTOCOLMO,Presidente,51,PATRI,Patriota,12
2018,1,ZZ,39080,ATLANTA,Presidente,51,PATRI,Patriota,10
2018,1,ZZ,30848,XANGAI,Presidente,51,PATRI,Patriota,3
2018,1,ZZ,29980,LOS ANGELES,Presidente,51,PATRI,Patriota,11
2018,1,ZZ,29700,GENEBRA,Presidente,54,PPL,Partido Pátria Livre,3
2018,1,ZZ,29912,LAGOS,Presidente,19,PODE,Podemos,1
